reform_id,country_code,country_name,survey_year,implementation_year,announcement_year,announcement_year_source,announcement_year_confidence,legislation_year,legislation_year_source,legislation_year_confidence,implementation_year_end,implementation_year_source,implementation_year_confidence,theme,sub_theme,secondary_type,alternative_theme,rd_actor,rd_stage,growth_orientation,growth_orientation_rationale,growth_orientation_confidence,package_name,component_name,is_component,status,status_evidence,status_confidence,is_major_reform,importance_bucket,importance_rationale,importance_confidence,description,source_quote,source_page_start,source_page_end
CAN_1997_003,CAN,Canada,1997,1997.0,1997.0,explicit,high,,,,,explicit,high,innovation,rd_funding,human_capital,,public,basic,growth_supporting,Investing in human capital and R&D funding is expected to enhance the skills of the workforce and stimulate innovation.,high,Human Capital and R&D Funding,,False,implemented,These reforms have been operational since their announcement.,high,False,2,"While these reforms are significant, they do not represent a structural overhaul of the system.",medium,"The Canadian government has improved the tax treatment of human capital investment through enhanced deductions for tuition and increased contribution limits to Registered Education Savings Plans, while also allocating C$ 500 million for a ten-year research and development fund in Ontario and stabilizing funding for the Industrial Research Assistance Program (IRAP) at C$ 97 million per year to encourage research and innovation by small and medium-sized enterprises.",The tax treatment of human capital investment has been improved. Deductions for tuition and for students attending educational institutions have been enhanced.,,
CAN_1998_003,CAN,Canada,1998,1997.0,1997.0,explicit,high,,,,,explicit,high,innovation,research_infrastructure,,,public,applied,growth_supporting,Investing in research infrastructure is crucial for fostering innovation and improving research capabilities.,high,Research Infrastructure Enhancement,,False,implemented,The foundation has been operational since its establishment.,high,True,3,The establishment of a foundation with significant funding represents a major commitment to enhancing research infrastructure.,high,The Canada Foundation for Innovation was established with an initial funding of C$ 800 million to enhance research infrastructure and support innovation in Canadian universities and research institutions.,The Canada Foundation for Innovation with up-front funding of C$ 800 million.,182.0,182.0
CAN_2001_001,CAN,Canada,2001,1997.0,,,,,,,,explicit,high,innovation,research_infrastructure,,,public_private,applied,growth_supporting,"Enhances research capabilities and infrastructure, fostering innovation and collaboration between sectors.",high,Canada Research Investment Strategy,Canada Foundation for Innovation,True,implemented,The strategy has materialized in various programs supporting research investment.,high,True,3,"This reform represents a significant investment in research infrastructure, crucial for enhancing Canada's innovation capacity and competitiveness.",high,"The federal government has supported investment in research across universities, hospitals, and research-oriented firms, prioritizing innovation and connectedness through various programs.","The strategy has materialised in programmes such as the Canada Foundation for Innovation, an arm’s-length arrangement established in 1997 that awards funds jointly with the provinces and the private sector to update research infrastructure and equipment for state-of-the-art research.",,
CAN_2001_009,CAN,Canada,2001,1997.0,,,,1997.0,explicit,high,,explicit,high,innovation,research_infrastructure,,,public,unknown,growth_supporting,"Investing in research infrastructure enhances the capacity for scientific research and innovation, which can lead to economic growth.",high,Canada Foundation for Innovation,,False,implemented,"The foundation was created under the Budget Implementation Act, 1997.",high,True,3,"The establishment of the Canada Foundation for Innovation represents a significant investment in research infrastructure, which is crucial for enhancing Canada's research capabilities and fostering innovation.",high,"The Canada Foundation for Innovation was established to provide funding to universities, colleges, hospitals, and other not-for-profit institutions to obtain necessary research infrastructure.","Canada Foundation for Innovation C$1.0 billion 1996-97 to 2002-03 Established 1997 Independent not-for-profit corporation created under the Budget Implementation Act 1997 to provide funding to universities, colleges, hospitals and other not-for-profit institutions to obtain necessary research infrastructure.",94.0,94.0
CAN_2012_019,CAN,Canada,2012,1997.0,,,,,,,,explicit,high,innovation,research_infrastructure,,,public,applied,growth_supporting,"By funding research infrastructure, the CFI enhances the capacity for research and innovation, which can lead to increased productivity and economic growth.",high,Canada Research and Innovation Initiatives,Canada Foundation for Innovation,False,implemented,The CFI has been operational since its establishment in 1997.,high,True,3,"The CFI represents a significant structural change in funding research infrastructure, which is crucial for enhancing Canada's research capacity and innovation ecosystem.",high,"The Canada Foundation for Innovation (CFI) was established to fund infrastructure costs for research projects in Canadian universities, colleges, research hospitals, and non-profit research institutions, providing up to 40% of funding for these initiatives.","The CFI funds infrastructure costs for research projects in Canadian universities, colleges, research hospitals and non-profit research institutions.",119.0,119.0
CAN_1998_002,CAN,Canada,1998,1998.0,1998.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,private,applied,growth_supporting,"The tax credit is designed to stimulate private investment in R&D, which can lead to increased innovation and economic growth.",high,R&D Tax Incentives,,False,implemented,The tax credit has been operational since its announcement.,high,False,2,"While significant, the reform is narrower in scope compared to major structural changes.",medium,Saskatchewan introduced a corporate tax credit for research and development to incentivize private sector investment in R&D activities.,Saskatchewan announced a new corporate tax credit for research and development.,,
CAN_1998_004,CAN,Canada,1998,1998.0,1998.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"The fund is intended to boost R&D activities across sectors, which can lead to increased innovation and economic growth.",high,Sectoral R&D Fund,,False,implemented,The fund has been operational since its announcement.,high,False,2,"While significant, the fund is a narrower initiative compared to major structural reforms.",medium,"The Ontario government announced a C$ 500 million fund dedicated to research and development, aimed at enhancing innovation and supporting various sectors.",Other highlights include C$ 500 million for a ten-year research and development fund.,,
CAN_1999_002,CAN,Canada,1999,1998.0,1996.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public,basic,growth_supporting,"By improving access to post-secondary education, the initiative aims to enhance the skills and knowledge of the workforce, supporting long-term economic growth.",high,Millennium Scholarship Initiative,,False,implemented,"The foundation has been operational since its establishment, providing scholarships annually.",high,False,2,The establishment of a national scholarship foundation represents a significant investment in human capital development.,medium,"The federal government established the Millennium Scholarship Foundation in 1998 to improve accessibility and affordability of post-secondary education, granting 100,000 scholarships annually based on financial need and merit.","In order to improve both the accessibility and affordability of post-secondary education in Canada, the federal government established the Millennium Scholarship Foundation in 1998.",60.0,60.0
CAN_1998_001,CAN,Canada,1998,2000.0,1998.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public_private,applied,growth_supporting,"These initiatives aim to enhance the skills and employability of the workforce, which is essential for economic growth.",high,Human Capital Development,,False,implemented,The Employment Insurance system and the Canada Millennium Scholarships programme are both operational.,high,True,3,The reforms represent a significant structural change in the approach to human capital development in Canada.,high,"The Canadian government has prioritized human capital development to support the transition to a knowledge-based economy, introducing several initiatives including the Canada Millennium Scholarships programme, which provides 100,000 scholarships annually starting in 2000, and the Employment Insurance system that offers training benefits to unemployed individuals. Additionally, the government has devolved training policies to provinces for tailored programs and launched the Youth Internship Canada initiative to enhance work experience for youth.",The new Employment Insurance system includes both a component focused on delivering benefits and one concentrated on delivering training and other assistance to speed up re-integration into the labour market.,,
CAN_2000_001,CAN,Canada,2000,2000.0,2000.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,"The funding initiatives are expected to enhance research capabilities and infrastructure, leading to increased innovation and productivity.",high,Federal Research Funding Initiatives,Canada Research Chairs and Genomic Science Centres,False,implemented,The funding initiatives have been executed as part of the federal budget.,high,True,3,"The reform involves significant funding allocations and structural changes to enhance research capacity, qualifying it as a major reform.",high,"The federal government has implemented a series of funding initiatives aimed at enhancing research capacity in universities and improving infrastructure, with a significant allocation of C$ 900 million for the Canada Foundation for Innovation to create 2,000 Canada Research Chairs and C$ 160 million for five research centres in genomic science. These measures are designed to bolster productive capacity and innovation in priority areas such as health care and technology.","The latest Budget provides for funding for initiatives that, among other things, seek to boost universities’ research capacity, improve infrastructure...",,
CAN_2000_003,CAN,Canada,2000,2000.0,2000.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,private,adoption,growth_supporting,"The tax incentives are designed to encourage investment and innovation in the private sector, which is expected to boost economic development.",high,Quebec Tax Incentives for Innovation,Tax Holiday and E-commerce Support,False,implemented,The tax holiday and credit have been officially announced and are in effect.,high,False,2,The introduction of tax incentives represents a significant policy change aimed at fostering innovation.,medium,"The Quebec government has introduced a ten-year tax holiday for job-creating investment projects, along with a refundable tax credit for e-commerce support aimed at stimulating economic development and innovation among SMEs.","Businesses will benefit from a ten-year tax holiday for job-creating investment projects, a refundable tax credit for e-commerce support for SMEs.",194.0,194.0
CAN_2001_007,CAN,Canada,2001,2000.0,2000.0,explicit,high,,,,,explicit,high,innovation,research_infrastructure,,,public,applied,growth_supporting,Investing in research infrastructure is expected to enhance research capabilities and foster innovation across various sectors.,high,2000 R&D Investment Initiative,Canada Foundation for Innovation Boost,True,implemented,The October 2000 Budget Update included a variety of measures designed to stimulate research and innovation mainly via a substantial boost to the Canada Foundation for Innovation.,high,False,2,"This reform is significant as it enhances the infrastructure necessary for research, which is vital for fostering innovation.",medium,"The October 2000 Budget Update included measures to boost the Canada Foundation for Innovation, aimed at developing research facilities and networks.",The October 2000 Budget Update included a variety of measures designed to stimulate research and innovation mainly via a substantial boost to the Canada Foundation for Innovation.,,
CAN_2012_020,CAN,Canada,2012,2000.0,,,,,,,,explicit,high,innovation,human_capital,,,public,basic,growth_supporting,"By attracting and funding top researchers, the programme enhances the quality of research and innovation, contributing to economic growth.",high,Canada Research and Innovation Initiatives,Canada Research Chairs programme,False,implemented,The programme has been operational since its creation in 2000.,high,True,3,"The Canada Research Chairs programme is a major initiative aimed at enhancing research capacity in Canada, significantly impacting the quality and output of research.",high,"The Canada Research Chairs programme was created to provide funding for outstanding researchers, enhancing Canada's research capacity and attracting top talent to Canadian institutions.",The Canada Research Chairs programme provides funding of CAD200000 annually for seven years to 1000 Tier-1 chairs selected for outstanding research contributions.,,
CAN_2001_008,CAN,Canada,2001,2001.0,2001.0,explicit,high,,,,,explicit,high,innovation,rd_funding,,,public,applied,growth_supporting,Increased funding for R&D is expected to enhance innovation capacity and productivity growth in the economy.,high,2001 National R&D Investment Initiative,,False,implemented,The government announced the allocation of funds for R&D projects.,high,True,3,"This reform represents a substantial increase in public investment in R&D, which is critical for fostering innovation and enhancing Canada's competitive position in the global economy.",high,"In March 2001, the Canadian government announced a significant investment of C$750 million for new research and development projects, building on an earlier allocation of C$500 million in October 2000.","In March 2001, the government announced that C$750 million would be spent on new research and development projects.",,
CAN_2003_002,CAN,Canada,2003,2002.0,2002.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,private,applied,growth_supporting,"Simplifying the R&D tax credit application process is expected to incentivize more businesses to invest in R&D, thereby fostering innovation.",high,Canada's Innovation Strategy,R&D Tax Credit Simplification,True,implemented,The reform has been implemented as part of the Innovation Strategy.,high,True,3,This reform represents a significant change in the governance of innovation support through tax incentives.,high,"The Canadian government aims to simplify the application process for the R&D tax credit to encourage more businesses to engage in research and development activities. This is part of the broader Innovation Strategy launched in February 2002, which seeks to close the innovation gap with the United States by enhancing knowledge commercialization and strengthening the workforce's skill levels.","The government launched Canada’s Innovation Strategy, which sets out long-term goals for creating a strong framework for innovation and to improving work-related skill levels.",227.0,227.0
CAN_2003_004,CAN,Canada,2003,2002.0,2002.0,explicit,high,,,,,explicit,high,innovation,knowledge_transfer,,,public_private,commercialization,growth_supporting,Improving collaboration between academia and the private sector is expected to enhance commercialization efforts and drive innovation.,high,Canada's Innovation Strategy,Knowledge Transfer Enhancement,True,implemented,The recommendation has been implemented as part of the Innovation Strategy.,high,False,2,This reform is significant in enhancing knowledge transfer but does not represent a major overhaul of the system.,medium,"The Innovation Strategy includes a recommendation to improve the relationship between the receptor community and universities, colleges, and researchers, aiming to strengthen receptor capacity and incentivize the private sector to commercialize new products.","Improve the relationship between the receptor community and universities, colleges and researchers.",215.0,215.0
CAN_2004_001,CAN,Canada,2004,2002.0,2002.0,explicit,high,,,,,explicit,high,innovation,innovation_instruments,,,public,applied,growth_supporting,"The strategy and enhancements are designed to foster innovation and improve access to funding, which can lead to increased productivity and economic growth.",high,Innovation Strategy and Tax Credit Enhancement,Innovation Strategy and Tax Credit Streamlining,True,implemented,Both the Innovation Strategy and the tax credit enhancements have been actively in place since their introduction.,high,True,3,"The Innovation Strategy represents a structural change in the approach to innovation policy, while the tax credit enhancements significantly improve access for firms.",high,"The Canadian government presented its Innovation Strategy in 2002, aiming to encourage innovation and improve skills across the country, while also implementing service enhancements to streamline access to the Scientific Research and Experimental Development tax credit for researchers and firms.",In 2002 the government presented its Innovation Strategy which has two parts: the first set of goals is focused on encouraging innovation and the second part concentrates on improving skills.,117.0,117.0
CAN_2006_002,CAN,Canada,2006,2002.0,,,,,,,,explicit,high,innovation,innovation_instruments,,,public,applied,growth_supporting,"The strategy aims to improve innovation performance, which is essential for economic growth and competitiveness.",high,2002 National Innovation Strategy,,False,implemented,The strategy was laid out and involved a national summit with stakeholders.,high,True,3,"The innovation strategy represents a structural change in how Canada approaches innovation, aiming to align various stakeholders towards a common goal of enhancing innovation performance.",high,"The Canadian government developed an innovation strategy in 2002, which included a wide-ranging consultation process and resulted in 18 priority recommendations for action to enhance the national innovation agenda.",The previous government laid out an innovation strategy for Canada in 2002 and embarked on a wide-ranging consultation process with the aim of building a national agenda for change involving all stakeholders.,83.0,83.0
CAN_2008_013,CAN,Canada,2008,2002.0,,,,,,,,explicit,high,innovation,rd_funding,,,public,commercialization,growth_supporting,"By providing funding at critical stages of innovation, the fund aims to facilitate the transition of projects to market readiness, thereby supporting economic growth.",high,Sustainable Development Technology Fund,,False,implemented,The Fund has been successful in providing support to 133 projects involving over a billion dollars of investment thus far.,high,False,2,"The fund addresses a significant funding gap in the innovation pipeline, particularly for small and medium-sized firms, enhancing their capacity to innovate.",medium,"A fund of CAD 550 million was established to support environmental innovation projects at the demonstration and pre-commercialisation stages, addressing funding gaps prior to venture capital investment.",A fund of CAD 550 million provided to Sustainable Development Technology Canada was established in 2002 to address the gap in funding at the demonstration and pre-commercialisation stages.,126.0,126.0
CAN_2003_003,CAN,Canada,2003,2003.0,2002.0,explicit,high,,,,,explicit,high,innovation,human_capital,,,public,basic,growth_supporting,"Investing in human capital through scholarships and funding for education is expected to enhance the skill level of the workforce, contributing to long-term economic growth.",high,Canada's Innovation Strategy,Human Capital Development,True,implemented,The scholarship programme and funding increases have been implemented as part of the strategy.,high,False,2,"While significant, these reforms are part of a broader strategy rather than a standalone major reform.",medium,"Canada's Innovation Strategy emphasizes the importance of raising skill levels in the workforce to enhance long-term growth and reduce unemployment. The Canada Graduate Scholarship Programme was introduced to provide 4,000 scholarships each year at the Masters and Doctoral level, alongside increased funding for the science sector and university research.",Raising skill levels of the workforce is a key part of Canada’s Innovation Strategy and is important not only for increasing the long-term growth rate but also for getting the unemployed back to work.,67.0,67.0
CAN_2008_017,CAN,Canada,2008,2003.0,,,,,,,,explicit,high,innovation,sectoral_rd,,,public_private,applied,growth_supporting,"The APF aims to enhance the agricultural sector's competitiveness through innovation and technology, which can lead to increased productivity and economic growth.",high,Agricultural Policy Framework,,False,implemented,The APF was intended to provide a comprehensive and long-term basis to reshape Canada’s agriculture policies.,high,True,3,"The APF represents a significant structural change in agricultural policy, emphasizing innovation and technology to address competitiveness and sustainability challenges.",high,"The Canadian government introduced the Agricultural Policy Framework (APF) in 2003 to reshape agriculture policies, focusing on risk management, technology, and innovation to ensure long-term sector viability.","The APF was intended to provide a comprehensive and long-term basis to reshape Canada’s agriculture policies, covering a wide range of issues such as risk management, long-run sectoral viability through technology and innovation.",140.0,140.0
CAN_2008_019,CAN,Canada,2008,2003.0,,,,,,,,explicit,high,innovation,sectoral_rd,,,public_private,applied,growth_supporting,"The APF aims to enhance the growth and profitability of the agricultural sector through innovation and technology, which can lead to increased productivity and competitiveness.",high,Agriculture Policy Framework,,False,implemented,The APF was said to be designed to change Canada’s agricultural policy from simply focusing on income support to a more comprehensive approach.,high,True,3,"The APF represents a structural change in agricultural policy, integrating various aspects of risk management, food safety, and innovation to enhance the sector's competitiveness.",high,"The Agriculture Policy Framework (APF) was implemented to reshape Canada's agricultural policies, focusing on long-term viability and competitiveness, including a strong emphasis on science and innovation.","In essence, the APF was said to be designed to change Canada’s agricultural policy from simply focusing on income support to a more comprehensive approach that would include not only risk management but also the long-run viability of the agriculture and agri-food industry through technology and innovation.",,
CAN_2012_021,CAN,Canada,2012,2003.0,,,,,,,,explicit,high,innovation,research_infrastructure,,,public,applied,growth_supporting,"By providing funding for indirect costs, the programme supports the sustainability of research activities, thereby enhancing overall research output and innovation.",high,Canada Research and Innovation Initiatives,Indirect Costs programme,False,implemented,The programme has been operational since its introduction in 2003.,high,False,2,"While important, the Indirect Costs programme is a targeted initiative that addresses specific funding gaps rather than a broad structural reform.",medium,"The Indirect Costs programme was introduced to help universities and colleges fund a portion of the indirect costs associated with federally funded research projects, addressing a critical gap in research funding.",The Indirect Costs programme provides annual grants to universities and colleges to help fund a portion of indirect institutional costs of federally funded research projects.,,
CAN_2004_002,CAN,Canada,2004,2004.0,2004.0,explicit,high,,,,,explicit,high,innovation,knowledge_transfer,,,public,commercialization,growth_supporting,"This funding is aimed at enhancing the commercialization of research outputs, which can lead to innovation and economic growth.",high,Research Commercialization Support,Knowledge and Commercialisation Support,False,implemented,The funding was allocated as part of the federal budget and has been utilized since.,high,False,2,"While significant, this funding is an extension of existing support rather than a structural change.",medium,"The March 2004 federal budget included additional spending to support the commercialization of research, with funding directed towards CIHR, NSERC, SSHRC, universities, and research hospitals.",Additional spending through a range of channels... with special emphasis on support for commercialisation of research.,30.0,30.0
CAN_2004_003,CAN,Canada,2004,2004.0,2004.0,explicit,high,,,,,explicit,high,innovation,startup_ecosystem,,,private,unknown,growth_supporting,"This investment is intended to enhance the availability of capital for startups, which can stimulate innovation and economic growth.",high,Risk Capital Investment,Risk Capital for Startups,False,implemented,The funding was part of the federal budget and has been executed as planned.,high,False,2,This allocation is significant but does not represent a fundamental change in policy.,medium,"The March 2004 federal budget allocated C$250 million to purchase shares in the Business Development Bank of Canada, aimed at providing new sources of risk capital to pre-seed and seed stage firms.","C$250 million to purchase shares in Business Development Bank of Canada, so as to provide new sources of risk capital to pre-seed and seed stage firms.",,
CAN_2004_004,CAN,Canada,2004,2004.0,,,,,,,,explicit,high,innovation,rd_funding,,,public,basic,growth_supporting,Increasing funding for basic research and specific initiatives like Genome Canada is expected to enhance knowledge creation and innovation capacity.,high,Basic Research Funding Enhancement,Federal Granting Councils and Genome Canada Funding,True,implemented,The funding increases were enacted as part of the federal budget and have been utilized since.,high,True,3,This funding increase represents a significant commitment to enhancing the research landscape in Canada.,high,"The Canadian government provided an annual increase of C$90 million to the three federal granting councils that fund basic research, along with an additional C$60 million allocated to Genome Canada to strengthen its research capabilities.",Funding provided in the 2004 federal budget: annual increase of C$90 million to Canada’s three federal granting councils which fund basic research.,60.0,60.0
CAN_2004_005,CAN,Canada,2004,2004.0,2004.0,explicit,high,,,,,explicit,high,innovation,sectoral_rd,,,public_private,adoption,growth_supporting,"This action plan aims to enhance health services, which can lead to improved health outcomes and productivity.",high,Health Action Plan,,False,implemented,The action plan was agreed upon and has been put into effect as intended.,high,True,3,The action plan represents a significant commitment to health sector reform and funding.,high,"The First Ministers agreed on a 10-year action plan on health, which includes new funding to improve access to care and reduce wait times for essential medical services.",The First Ministers met in Ottawa and agreed on a 10-year action plan on health with a view to improving access to care and reducing wait times.,159.0,159.0
CAN_2006_012,CAN,Canada,2006,2005.0,2005.0,explicit,high,,,,,explicit,high,innovation,startup_ecosystem,,,public_private,adoption,growth_supporting,"By reducing compliance costs, the initiative encourages small businesses to invest and grow, thereby enhancing overall economic productivity.",high,Paperwork Burden Reduction Initiative,,False,implemented,The initiative was announced and is aimed at reducing regulatory compliance costs.,high,False,2,"The initiative represents a significant effort to alleviate burdens on small businesses, which are crucial for job creation and innovation.",medium,"The Canadian authorities announced the Paperwork Burden Reduction Initiative (PBRI), aimed at reducing the costs of paperwork and regulatory compliance for small businesses, facilitating their operations.","In 2005 the Canadian authorities announced the Paperwork Burden Reduction Initiative (PBRI), a public–private sector partnership aimed at reducing the costs of paperwork and regulatory compliance for small businesses.",,
CAN_2006_013,CAN,Canada,2006,2006.0,2006.0,explicit,high,,,,,explicit,high,innovation,sectoral_rd,,,public,applied,growth_supporting,"By removing disincentives for provinces to invest in their energy resources, this reform is likely to enhance economic activity and investment in the sector.",high,2006 Energy Sector Investment Initiative,Elimination of Oil and Gas Revenue Claw-back,False,announced,The federal government has announced its willingness to eliminate all oil and gas revenue from the equalisation formula.,high,True,3,"This reform represents a significant shift in policy that could lead to substantial investment in the energy sector, impacting economic growth and resource management.",high,"The federal government announced its willingness to eliminate all oil and gas revenue from the equalisation formula, which is expected to foster further investment in the energy sector.",The new federal government has announced its willingness to eliminate all oil and gas revenue from the equalisation formula.,117.0,117.0
